ResponseID,Interface,Webcam,IPAddress,StartDate,EndDate,Randomcode,Browser Meta Info-Browser,Browser Meta Info-Version,Browser Meta Info-Operating System,Browser Meta Info-Screen Resolution,Browser Meta Info-User Agent,Timing-First Click,Timing-Last Click,"Timing-#QuestionText, TimingPageSubmit#","Timing-#QuestionText, TimingClickCount#",Timing-First Click 2,Timing-Last Click 2,"Timing-#QuestionText, TimingPageSubmit# 2","Timing-#QuestionText, TimingClickCount# 2",Which locations for the marketing campaign has been discussed?-Bus stop near the courthosue,Which locations for the marketing campaign has been discussed?-Meeting point in the park,Which locations for the marketing campaign has been discussed?-Billboard next to the highway,Which locations for the marketing campaign has been discussed?-Local newspaper,Which locations for the marketing campaign has been discussed?-Baseball stadium,Which locations for the marketing campaign has been discussed?-Shopping mall entrance,LocationCheck,Please describe in a few sentences what you saw person A doing:,Please describe in a few sentences what you saw person B doing:,Timing-First Click 3,Timing-Last Click 3,"Timing-#QuestionText, TimingPageSubmit# 3","Timing-#QuestionText, TimingClickCount# 3",Polite,Acceptable,ObviousMe,ObviousA,EngagementA,EngagementB,Timing-First Click 4,Timing-Last Click 4,"Timing-#QuestionText, TimingPageSubmit# 4","Timing-#QuestionText, TimingClickCount# 4",EyeContact,FeelingEngagedB,IdeaB,Timing-First Click 5,Timing-Last Click 5,"Timing-#QuestionText, TimingPageSubmit# 5","Timing-#QuestionText, TimingClickCount# 5",looking at a document for another project.,reading a work-related email from another co-worker.,chatting with another co-worker.,AvgWork,browsing Facebook.,chatting with a friend.,reading a personal email.,AvgPersonal,focusing on the document person A is talking about.,searching for other locations for the advertising campaign.,AvgMeeting,listening to person A.,MostLikelyActivity,Timing-First Click 6,Timing-Last Click 6,"Timing-#QuestionText, TimingPageSubmit# 6","Timing-#QuestionText, TimingClickCount# 6",Please explain in a few sentences how obvious it was to you that person B was recorded with diffe...,How many times switched the recording of person B to another webcam?,Timing-First Click 7,Timing-Last Click 7,"Timing-#QuestionText, TimingPageSubmit# 7","Timing-#QuestionText, TimingClickCount# 7",Gender,What is your age?,VCExperience,LocationLatitude,LocationLongitude,RepeatAnswer,TotalTimer,Mahal. Distance,MeetingNotMeeting,MultitaskenNotMultitasken
R_2QgK0ZfjY2YGFCh,bigsmall,main,50.117.41.215,09/23/2015 5:42 AM,09/23/2015 5:45 AM,2086happy,Firefox,40,Windows NT 6.1,1280x1024,Mozilla/5.0 (Windows NT 6.1; rv:40.0) Gecko/20100101 Firefox/40.0,5.14,66.202,72.805,8,2.328,18.023,18.298,7,1,-1,1,0,0,0,1,rubia blanca ojos azules,morena latina cabello negro,1.046,3.093,3.515,6,3,5,4,5,5,4,0.692,2.58,3.535,5,5,2,2,2.156,6.388,7.53,9,4,3,4,3.66666667,3,4,3,3.33333333,5,2,3.5,4,Work,,,,,,,1.201,3.912,4.831,3,1,2,7,37.3721008,-121.8643,NotRepeat,20.876,notoutlier,NotMeeting,Multitasken
R_XScDCBZ6s7lALtL,bigsmall,main,24.41.68.35,09/14/2015 4:37 PM,09/14/2015 4:41 PM,1825happy,Chrome,45.0.2454.85,Windows NT 10.0,1920x1080,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",54.444,54.444,121.584,1,3.468,34.802,52.51,5,1,0,1,0,1,0,3,"Did lots of talking and explaining, was looking at the screen the whole time","Said very little, looked away from the screen",10.644,22.984,24.035,9,1,1,4,4,5,1,6.048,14.141,15.225,3,1,1,3,5.432,25.072,26.744,11,1,1,1,1,4,4,4,4,1,1,1,1,Personal,,,,,,,1.107,8.144,10.169,3,2,3,2,42.2622986,-72.5028,NotRepeat,63.948,notoutlier,NotMeeting,Multitasken
R_1KkCgyhTS737Z09,bigsmall,main,207.244.72.200,09/14/2015 4:44 PM,09/14/2015 4:56 PM,3073happy,Chrome,45.0.2454.85,Windows NT 6.1,1366x768,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,72.324,0,6.949,412.3,418.492,12,1,0,1,0,1,0,3,the person A talk much,Person B was distracted and did not speak much,3.209,49.905,54.854,8,2,2,5,5,5,1,10.64,24.591,25.525,4,2,1,4,6.845,38.012,40.765,12,3,4,4,3.66666667,5,4,4,4.33333333,2,4,3,2,Personal,,,,,,,2.437,12.778,17.141,3,1,3,7,38.7931976,-77.536598,NotRepeat,116.76,notoutlier,NotMeeting,Multitasken
R_CfAzy9pOdK3zrpL,bigsmall,main,67.248.115.74,09/14/2015 4:56 PM,09/14/2015 5:01 PM,1321happy,Chrome,45.0.2454.85,Windows NT 6.1,1366x768,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",9.544,15.767,71.914,2,3.266,24.412,42.566,5,1,0,1,0,1,0,3,looking at the camera and talking,looking at a screen and reading something,14.619,27.353,28.835,6,3,3,4,4,4,3,11.181,19.491,20.488,4,3,3,4,6.889,26.343,27.208,9,3,3,2,2.66666667,3,2,4,3,2,2,2,3,Personal,,,,,,,1.492,10.607,11.115,4,2,5,1,42.9286041,-74.716499,NotRepeat,71.158,notoutlier,NotMeeting,Multitasken
R_2rHEg8lvc6glQLK,bigsmall,main,174.106.115.100,09/14/2015 5:05 PM,09/14/2015 5:10 PM,6346happy,Chrome,45.0.2454.85,Windows NT 10.0,1600x900,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,121.868,0,2.999,21.978,44.915,5,1,0,1,0,1,0,3,"Video conferencing, speaking to person B, sending pics of locations","Video conferencing, listening to person A, receiving and viewing pics of locations, possible multi-tasking",5.519,15.148,16.448,6,4,4,4,3,4,3,5.377,25.642,26.52,3,3,4,4,2.357,26.337,26.981,11,3,4,2,3,3,2,4,3,4,3,3.5,4,Meeting,,,,,,,1.309,9.754,10.792,4,1,4,7,35.0570068,-79.014702,NotRepeat,57.221,notoutlier,Meeting,Multitasken
R_xhFWoYJsTwpZvXj,bigsmall,main,208.31.49.56,09/14/2015 5:06 PM,09/14/2015 5:10 PM,8443happy,MSIE,11,Windows NT 6.3,1360x768,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; rv:11.0) like Gecko,21.422,26.208,76.779,2,5.063,62.398,90.466,8,1,0,1,0,1,0,3,speaking,paying attention,0.911,3.975,4.931,9,4,3,5,4,4,3,0.748,2.196,2.761,4,5,4,4,1.595,8.387,12.357,18,4,4,4,4,1,4,3,2.66666667,3,4,3.5,2,Work,,,,,,,0.941,7.478,7.866,4,1,2,7,40.7142944,-74.005997,NotRepeat,29.154,notoutlier,NotMeeting,Multitasken
R_1ODiquB7xp3CJpD,bigsmall,main,173.245.65.10,09/14/2015 5:29 PM,09/14/2015 5:34 PM,3646happy,Chrome,45.0.2454.85,Windows NT 6.1,1280x1024,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,78.855,0,2.182,102.547,103.472,7,1,0,1,0,1,0,3,discussing new ideas for the campaign,You are listening to the person who explains but was somewhat decentralized,4.395,47.519,50.453,14,3,3,4,3,5,3,8.635,16.435,18.083,3,2,2,4,4.76,38.136,38.927,12,3,4,3,3.33333333,2,3,4,3,2,2,2,3,Personal/Work,,,,,,,0.932,7.005,8.383,3,1,3,1,25.7266998,-80.235802,NotRepeat,100.763,notoutlier,NotMeeting,Multitasken
R_1jpKUJHFd1fUPNE,bigsmall,main,162.223.94.29,09/14/2015 6:01 PM,09/14/2015 6:13 PM,4781happy,Chrome,45.0.2454.85,Windows NT 5.2,1364x768,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",9.806,9.806,141.368,1,0.434,443.241,443.992,14,1,0,1,0,1,0,3,She was describing 3 potential places they could show their ads,she was listing to person A and looking at her documents,3.469,12.654,13.638,11,4,4,1,1,4,4,5.712,6.863,9.396,5,4,4,4,12.051,24.592,25.536,12,1,1,1,1,1,1,1,1,5,1,3,5,Meeting,,,,,,,3.299,11.115,12.545,4,2,3,2,39.7460022,-75.5466,NotRepeat,56.719,notoutlier,Meeting,Multitasken
R_Uo2kUis1kJdchzP,bigsmall,main,46.143.117.125,09/14/2015 6:17 PM,09/14/2015 6:31 PM,8234happy,Firefox,34,Windows NT 5.1,1280x800,Mozilla/5.0 (Windows NT 5.1; rv:34.0) Gecko/20100101 Firefox/34.0,0,0,548.678,0,7.009,62.699,89.733,13,1,0,1,0,1,0,3,she was giving an explanation to person B,she was just listening,4.967,30.456,32.102,8,3,3,5,3,4,3,6.736,19.884,20.312,4,1,2,2,5.438,37.145,37.977,10,3,4,4,3.66666667,4,4,4,4,5,4,4.5,4,Meeting,,,,,,,1.349,7.343,9.083,3,1,2,1,35.696106,51.4230957,NotRepeat,83.162,notoutlier,Meeting,Multitasken
R_3sytRJOB0BS1yyO,bigsmall,main,138.49.1.27,09/14/2015 6:59 PM,09/14/2015 7:05 PM,7689happy,Chrome,45.0.2454.85,Windows NT 6.3,1920x1080,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,71.533,0,5.797,33.782,85.45,5,1,0,1,0,1,0,3,Attentively talking to person B about the campaign,"Person B first was paying attention to person A, then got distracted and looked at a second computer monitor or something, then became attentive to person A again",6.948,19.443,20.199,6,2,2,5,4,5,3,7.449,18.052,18.544,5,1,2,2,12.214,32.497,33.13,11,3,3,1,2.33333333,5,4,2,3.66666667,2,2,2,2,Personal,,,,,,,12.435,20.098,21.707,3,1,2,2,43.7982025,-91.128601,NotRepeat,80.036,notoutlier,NotMeeting,Multitasken
R_1OnTAZoJ4CC9P2R,bigsmall,main,73.15.150.221,09/14/2015 8:50 PM,09/14/2015 8:57 PM,7812happy,Chrome,45.0.2454.85,Windows NT 10.0,1366x768,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,86.748,0,29.38,70.257,26.476,5,1,0,1,0,1,0,3,Sitting and talking,Listening and talking,9.865,37.49,41.273,6,4,5,1,1,5,5,19.612,25.382,27.782,3,4,5,5,22.421,58.115,60.347,9,4,4,3,3.66666667,3,3,4,3.33333333,4,5,4.5,4,Meeting,,,,,,,6.899,30.894,37.306,3,1,5,7,37.4250031,-121.946,NotRepeat,141.926,notoutlier,Meeting,Multitasken
R_Zk5lKKo4MXJaZxL,bigsmall,main,99.72.214.24,09/14/2015 8:45 PM,09/14/2015 8:58 PM,6127happy,Chrome,45.0.2454.85,Windows NT 6.1,1366x768,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",55.011,55.011,176.263,1,7.134,117.095,167.786,13,1,0,1,0,1,0,3,She wants the opinion of the person B about some ads location for marketing,She is listening to the person A instructions.,20.325,97.711,100.635,10,3,3,5,5,5,3,13.294,22.718,24.969,4,4,3,5,9.102,35.257,38.615,10,4,4,4,4,4,4,4,4,2,1,1.5,2,Personal/Work,,,,,,,1.868,11.616,13.526,4,1,2,2,39.0379944,-95.727798,NotRepeat,156.776,notoutlier,NotMeeting,Multitasken
R_10ourCeO10EA0bu,bigsmall,main,173.175.164.207,09/14/2015 8:53 PM,09/14/2015 8:58 PM,5580happy,Chrome,45.0.2454.85,Windows NT 6.1,1360x768,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",28.378,79.018,80.523,2,8.689,19.907,38.649,4,1,0,1,0,1,0,3,talking and looking straight,she was looking at two screens,10.947,26.774,27.335,7,2,3,4,2,5,3,7.852,14.207,14.822,3,2,3,3,5.07,23.492,24.18,9,4,4,2,3.33333333,1,2,2,1.66666667,5,4,4.5,5,Meeting,,,,,,,32.352,40.591,42.133,3,1,4,2,31.7832031,-106.4976,NotRepeat,96.648,notoutlier,Meeting,Multitasken
R_1f2Teme6Ap0T1Zr,bigsmall,main,66.85.148.53,09/14/2015 10:02 PM,09/14/2015 10:13 PM,5348happy,Firefox,40,Linux i686,1280x800,Mozilla/5.0 (X11; Linux i686; rv:40.0) Gecko/20100101 Firefox/40.0,8.598,26.798,200.138,3,6.601,174.867,180.178,9,1,0,1,0,1,0,3,Person A was talking stuff about marketing campaing and told 3 locations to Person B,Person B was listening to Person A about the topic conversation of the marketing campaign.,16.789,101.987,103.237,8,5,5,4,4,5,2,11.121,20.863,23.107,3,2,4,4,32.763,63.94,64.706,10,5,4,1,3.33333333,2,1,5,2.66666667,4,1,2.5,5,Personal/Work,,,,,,,1.633,7.397,9.854,3,1,2,1,33.4356995,-111.9171,NotRepeat,180.797,notoutlier,NotMeeting,Multitasken
R_1NenZeNqpuCfhgT,bigsmall,main,207.244.83.218,09/14/2015 10:32 PM,09/14/2015 10:39 PM,8190happy,Chrome,45.0.2454.85,Windows NT 10.0,1440x900,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,222.464,0,5.088,33.36,41.57,7,1,0,1,0,1,0,3,The person A was asking the opinion to person B,The person B was listening the person A,23.55,36.623,36.977,8,4,4,2,3,4,3,2.451,8.69,9.034,4,4,4,3,33.644,49.644,50.231,9,1,1,1,1,1,1,1,1,3,1,2,4,Meeting,,,,,,,0.828,3.98,4.637,3,1,2,3,42.4754944,-70.906899,NotRepeat,95.845,notoutlier,Meeting,Multitasken
R_1KxsDbO881pxUtq,bigsmall,main,172.164.37.139,09/15/2015 12:59 AM,09/15/2015 1:02 AM,2674happy,Chrome,36.0.1985.143,Windows NT 5.1,1152x864,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",0,0,74.287,0,1.588,32.95,36.738,7,1,0,1,0,1,0,3,person A is explaining to person B,person B is paying attention to person A,3.386,10.909,11.669,6,5,5,2,2,5,5,8.41,9.537,13.518,3,5,5,4,3.909,14.885,34.927,9,1,1,1,1,1,1,1,1,5,2,3.5,5,Meeting,,,,,,,1.31,6.305,7.938,3,1,3,3,38,-97,NotRepeat,57.534,notoutlier,Meeting,Multitasken
R_2rJyO8Rypr0vTaD,bigsmall,main,173.75.6.31,09/15/2015 1:24 AM,09/15/2015 1:26 AM,8050happy,Chrome,44.0.2403.125,Windows NT 10.0,1366x768,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",1.794,73.618,74.384,2,3.797,28.042,28.643,6,1,0,1,0,1,0,3,Talking to Person B always looking at her,Listening to Person A and then looking off screen,4.849,13.866,14.282,6,3,4,5,5,5,3,4.657,8.809,9.608,3,3,3,4,4.866,13.855,14.419,9,1,1,1,1,1,1,5,2.33333333,5,1,3,5,Meeting,,,,,,,0.94,6.011,6.382,6,2,3,1,40.4673004,-80.102699,NotRepeat,38.083,notoutlier,Meeting,Multitasken
R_3CIAuMhRON7ywWo,bigsmall,main,70.106.142.94,09/15/2015 1:42 AM,09/15/2015 1:45 AM,7743happy,Chrome,45.0.2454.85,Windows NT 6.1,1366x768,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,74.017,0,4.206,10.784,13.769,3,1,0,1,0,1,0,3,good,good,1.474,4.128,5.108,6,2,3,3,4,4,4,0.959,1.928,2.606,3,3,3,4,3.358,8.214,8.927,9,3,5,5,4.33333333,4,4,4,4,4,3,3.5,4,Personal/Work,,,,,,,1.425,8.19,10.325,3,1,3,1,38.2723999,-77.593201,NotRepeat,27.36,notoutlier,NotMeeting,Multitasken
R_3NxNzgRUbcAputG,bigsmall,main,181.171.145.34,09/15/2015 5:48 AM,09/15/2015 5:53 AM,3981happy,Chrome,45.0.2454.85,Windows NT 6.1,1920x1080,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,78.895,0,10.762,72.202,75.78,10,1,0,1,0,1,0,3,describes the situation of potential sites for promocioens,sigue las instrucciones de la persona  A,4.52,17.622,18.015,7,3,2,1,5,4,3,6.489,10.889,11.296,4,3,2,3,3.959,23.175,23.411,14,3,3,1,2.33333333,3,1,4,2.66666667,4,4,4,3,Meeting,,,,,,,0.993,7.547,8.755,3,1,2,6,-31.413498,-64.181099,NotRepeat,54.181,notoutlier,Meeting,Multitasken
R_ZLhkEmxwTvHPlsJ,bigsmall,main,207.244.78.12,09/15/2015 12:24 PM,09/15/2015 12:28 PM,1454happy,Chrome,42.0.2311.90,Windows NT 6.3,1280x1024,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",0,0,72.383,0,2.892,81.92,83.258,8,1,0,1,0,1,0,3,Person A tells person B about possible places to install a billboard,Person B only is listening.,1.635,14.958,16.188,7,4,4,2,2,4,4,3.384,6.448,7.405,3,3,4,4,3.514,19.166,19.943,10,3,2,2,2.33333333,1,2,4,2.33333333,3,2,2.5,4,Meeting,,,,,,,1.517,5.062,7.857,4,1,2,2,38.7931976,-77.536598,NotRepeat,46.988,notoutlier,Meeting,Multitasken
R_2wyo1JukhDxMsZ0,bigsmall,main,67.3.193.50,09/15/2015 7:14 PM,09/15/2015 7:24 PM,8038happy,Chrome,45.0.2454.85,Windows NT 10.0,1366x768,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",4.251,188.773,189.958,5,5.218,201.348,236.462,12,1,0,1,0,1,0,3,She was getting distracted by something off to the side,It looked like she was reading off something just out of the camera's view,10.997,24.728,25.767,8,1,2,5,4,4,2,8.388,15.919,17.358,5,1,1,4,0.236,30.899,34.758,12,1,2,1,1.33333333,3,1,3,2.33333333,3,1,2,2,Personal,,,,,,,1.597,9.177,11.089,5,2,2,2,41.2615051,-96.052696,NotRepeat,76.614,notoutlier,NotMeeting,Multitasken
R_2DLCOibF406lwr5,bigsmall,main,74.237.180.157,09/14/2015 7:22 PM,09/14/2015 7:27 PM,5963happy,Chrome,45.0.2454.85,Windows NT 6.1,1440x900,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",0,0,79.975,0,5.112,52.551,105.718,5,1,0,1,0,1,0,3,Person A is engaging in talking to Person B while looking at the locations pictures.,Person B is listening attentively to Person A and agree with what Person A is saying and she is also looking at the other computer I assume after she hears a incoming email.,8.227,21.35,22.826,6,4,3,4,3,5,3,12.544,23.665,24.453,4,4,3,4,6.366,31.766,32.554,9,3,5,2,3.33333333,3,2,4,3,5,2,3.5,4,Meeting,,,,,,,1.149,13.063,14.897,3,2,4,2,,,NotRepeat,74.277,notoutlier,Meeting,Multitasken
R_2tsMmQurSRDkgV3,bigsmall,main,73.188.139.117,09/22/2015 4:59 PM,09/22/2015 5:03 PM,8284happy,Chrome,45.0.2454.93,Windows NT 6.1,1440x900,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36",0,0,79.95,0,2.422,9.692,43.813,4,1,0,1,0,1,0,3,talking into the camera about the ideas,paying attention but also seemed to be checking emails,15.97,26.28,26.763,7,3,3,5,4,5,4,9.235,10.219,10.951,3,3,4,4,7.285,19.896,20.619,11,3,3,2,2.66666667,2,3,4,3,5,3,4,4,Meeting,,,,,,,4.79,9.206,10.801,3,2,3,2,40.1011963,-75.178001,NotRepeat,61.183,notoutlier,Meeting,Multitasken
R_3PEgA4sNOG1v9GZ,bigsmall,main,179.43.225.121,09/22/2015 4:46 PM,09/22/2015 5:06 PM,4023happy,Chrome,45.0.2454.85,Windows NT 6.1,1280x800,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36 OPR/32.0.1948.25",10.531,85.292,87.237,2,1.932,5.521,56.214,4,1,0,1,0,1,0,3,Telling person B about some ad locations,Listening and trying to understand what person A was telling her,2.582,22.289,23.236,8,5,5,2,2,5,5,3.921,12.055,13.049,3,3,5,5,5.713,41.466,6.476,11,1,3,1,1.66666667,1,1,5,2.33333333,5,1,3,5,Meeting,,,,,,,1.449,8.049,10.527,4,1,3,2,41.6929016,-111.8147,NotRepeat,43.239,notoutlier,Meeting,Multitasken
R_cY2DORtHHdybBpT,bigsmall,main,76.101.211.223,09/22/2015 5:05 PM,09/22/2015 5:12 PM,1884happy,Firefox,40,Windows NT 6.1,1366x768,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,0,0,101.096,0,7.535,37.32,57.144,3,1,0,1,0,1,0,3,instructing B,acknowledging A,7.487,31.134,37.476,6,4,4,5,3,5,4,10.69,18.826,20.321,3,3,4,4,7.428,44.366,46.372,9,3,4,3,3.33333333,4,3,4,3.66666667,3,2,2.5,4,Personal,,,,,,,6.261,16.101,18.949,3,1,6,2,26.114502,-81.736603,NotRepeat,105.797,notoutlier,NotMeeting,Multitasken
R_3WQvs0MIIv2oinb,bigsmall,main,184.53.33.198,09/22/2015 5:17 PM,09/22/2015 5:24 PM,4666happy,Chrome,45.0.2454.93,Windows NT 6.3,1366x768,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36",0,0,133.949,0,4.219,15.58,9.477,4,1,0,1,0,1,0,3,person A was describing where they wanted to have the ad and trying to get person B opinion,very preoccupied and not putting much into the conversation,6.836,25.434,26.712,6,1,1,5,3,5,1,13.536,22.686,23.718,3,2,1,1,5.979,27.33,28.429,9,3,2,3,2.66666667,4,3,2,3,2,2,2,1,Personal,,,,,,,1.3,12.971,14.921,3,2,4,6,38,-97,NotRepeat,73.062,notoutlier,NotMeeting,Multitasken
R_3kO1QgiooE76pmS,bigsmall,main,134.126.19.223,09/22/2015 5:21 PM,09/22/2015 5:25 PM,2537happy,Chrome,45.0.2454.93,Windows NT 6.1,1600x900,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36",0,0,74.246,0,3.274,10.597,74.595,4,1,0,1,0,1,0,3,Person A was talking and trying to explain to person B,Person B was not paying attention to the person talking.,17.097,28.8,29.748,6,1,1,5,5,4,2,6.404,11.818,12.376,3,1,1,5,7.504,26.464,27.06,9,3,1,2,2,4,4,4,4,2,1,1.5,1,Personal,,,,,,,1.069,11.863,13.073,3,2,3,2,38.4409027,-78.874199,NotRepeat,72.881,notoutlier,NotMeeting,Multitasken
R_6MxPqvGDe6ZMOc1,bigsmall,main,174.61.79.26,09/22/2015 7:32 PM,09/22/2015 7:39 PM,9729happy,Chrome,45.0.2454.86,CrOS armv7l 7262.52.0,1366x768,"Mozilla/5.0 (X11; CrOS armv7l 7262.52.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.86 Safari/537.36",3.055,75.313,77.978,3,2.033,132.895,135.688,7,1,0,1,0,1,0,3,Talking about a location,Listening and looking at computer,5.475,32.584,33.875,9,4,3,4,3,4,3,15.317,32.913,34.282,5,4,4,4,0,0,0,0,2,3,2,2.33333333,3,2,4,3,4,3,3.5,4,Meeting,,,,,,,2.163,13.97,15.988,6,2,4,3,25.7888947,-80.296204,NotRepeat,54.863,notoutlier,Meeting,Multitasken
R_Brdx7917XQzSS8V,bigsmall,main,71.227.1.14,09/22/2015 8:02 PM,09/22/2015 8:05 PM,9672happy,Firefox,40,Windows NT 6.3,1252x704,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,14.392,64.026,71.772,3,2.634,39.39,53.119,6,1,0,1,0,1,0,3,She was describing campaign locations,"She was listening, but was distractred",6.17,23.042,24.677,6,4,3,4,1,4,2,7.541,13.951,15.341,3,3,3,4,6.019,29.146,30.336,10,3,3,2,2.66666667,3,2,4,3,3,3,3,4,Personal/Work,,,,,,,1.542,9.402,12.827,3,1,4,1,42.6555023,-83.526398,NotRepeat,70.84,notoutlier,NotMeeting,Multitasken
R_1QG9ZAleALAHsbJ,bigsmall,main,172.164.6.154,09/22/2015 8:18 PM,09/22/2015 8:25 PM,4136happy,Chrome,36.0.1985.143,Windows NT 5.1,1152x864,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",85.652,112.653,113.535,2,35.349,134.178,153.35,5,1,0,1,0,1,0,3,person A is explaining the locations to person B,person B is like a little distracted,5.666,21.114,22.223,6,4,3,5,4,5,3,10.387,18.016,18.548,4,4,3,4,12.212,27.33,28.479,9,3,3,3,3,3,3,3,3,2,3,2.5,4,Personal/Work,,,,,,,1.321,15.009,16.9,3,1,3,2,38,-97,NotRepeat,71.602,notoutlier,NotMeeting,Multitasken
R_11jPkUqHfSGvqft,bigsmall,main,198.177.95.129,09/22/2015 9:29 PM,09/22/2015 9:31 PM,5555happy,Chrome,45.0.2454.93,Windows NT 6.1,1024x768,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36",0,0,74.519,0,0.867,3.667,14.699,5,1,0,1,0,1,0,3,reading from piece of paper,staring at the computer,2.038,8.525,9.34,6,4,4,1,1,4,4,18.629,19.644,20.032,3,5,5,5,11.178,20.433,20.984,9,1,1,1,1,1,1,1,1,4,4,4,4,Meeting,,,,,,,1.008,4.16,5.262,3,2,3,2,43.0879974,-87.976402,NotRepeat,38.586,notoutlier,Meeting,Multitasken
R_3imtQVrhfxnF1PJ,bigsmall,main,75.134.98.128,09/22/2015 10:02 PM,09/22/2015 10:08 PM,5979happy,Chrome,45.0.2454.93,Windows NT 6.3,1366x768,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36",36.369,36.369,142.69,1,10.544,84.077,86.628,6,1,0,1,0,1,0,3,Explaining about 3 different locations to display their company ad,Listening and viewing the exlpnations and the explained locations,5.52,19.266,20.69,6,4,4,2,2,4,4,6.985,19.522,20.313,3,4,3,4,5.356,29.212,29.98,14,1,1,1,1,1,1,1,1,5,5,5,4,Meeting,,,,,,,1.153,20.664,22.508,3,2,4,1,42.3043976,-85.629204,NotRepeat,76.178,notoutlier,Meeting,Multitasken
